Date,Open,High,Low,Close,Volume
2021-09-15 13:45:00,3389.21,3399.5,3385.04,3392.9,2202.2203
2021-09-15 14:00:00,3392.9,3395.97,3366.22,3368.09,6394.2297
2021-09-15 14:15:00,3368.09,3378.09,3357.78,3375.02,6648.422
2021-09-15 14:30:00,3375.01,3389.85,3373.39,3385.43,2840.5749
2021-09-15 14:45:00,3385.42,3388.33,3378.57,3379.73,2045.0919
2021-09-15 15:00:00,3379.94,3393.53,3373.25,3390.38,2845.935
2021-09-15 15:15:00,3390.39,3395.45,3386.69,3390.29,2837.7904
2021-09-15 15:30:00,3390.29,3402.13,3390.29,3399.18,2770.8131
2021-09-15 15:45:00,3399.18,3410.1,3393.65,3404.19,2861.8038
2021-09-15 16:00:00,3404.0,3413.68,3394.59,3409.77,4303.4262
2021-09-15 16:15:00,3409.77,3409.78,3400.55,3401.6,2563.1992
2021-09-15 16:30:00,3401.6,3404.0,3397.02,3403.01,2697.171
2021-09-15 16:45:00,3403.02,3409.39,3390.11,3395.34,2924.3185
2021-09-15 17:00:00,3395.34,3406.52,3393.01,3406.42,2107.77
2021-09-15 17:15:00,3406.64,3407.2,3384.03,3393.38,5197.8269
2021-09-15 17:30:00,3393.37,3396.94,3381.12,3386.85,2403.2085
2021-09-15 17:45:00,3387.22,3394.58,3379.56,3384.0,2722.1599
2021-09-15 18:00:00,3384.01,3401.53,3381.32,3400.49,2663.4447
2021-09-15 18:15:00,3400.5,3424.66,3395.0,3421.53,3998.4041
2021-09-15 18:30:00,3421.71,3435.82,3410.0,3431.11,8968.6948
2021-09-15 18:45:00,3430.96,3432.74,3420.75,3423.57,3244.4872
2021-09-15 19:00:00,3423.57,3423.9,3408.55,3416.94,3583.4985
2021-09-15 19:15:00,3416.93,3420.7,3405.56,3413.79,3445.4357
2021-09-15 19:30:00,3413.77,3414.47,3396.15,3401.72,4036.2048
2021-09-15 19:45:00,3401.72,3412.47,3401.63,3410.76,2375.9174
2021-09-15 20:00:00,3411.22,3444.0,3403.67,3438.33,6800.7099
2021-09-15 20:15:00,3438.32,3442.14,3423.13,3430.98,3374.0308
2021-09-15 20:30:00,3430.98,3432.29,3417.03,3422.92,2648.2601
2021-09-15 20:45:00,3422.92,3422.92,3398.51,3405.38,5477.2987
2021-09-15 21:00:00,3405.49,3415.67,3396.53,3413.54,3075.287
2021-09-15 21:15:00,3413.54,3423.01,3409.81,3423.01,2323.4099
2021-09-15 21:30:00,3423.09,3426.78,3404.63,3420.65,4757.8416
2021-09-15 21:45:00,3420.65,3438.8,3418.26,3430.9,6039.9859
2021-09-15 22:00:00,3430.89,3446.81,3430.41,3440.47,6154.1066
2021-09-15 22:15:00,3440.47,3441.0,3426.08,3432.6,3826.2958
2021-09-15 22:30:00,3432.61,3438.87,3418.95,3421.0,3390.5244
2021-09-15 22:45:00,3421.02,3438.21,3420.06,3435.46,3810.3592
2021-09-15 23:00:00,3435.46,3493.0,3431.2,3487.58,19060.4203
2021-09-15 23:15:00,3487.57,3502.04,3470.0,3481.59,9491.9469
2021-09-15 23:30:00,3481.6,3505.74,3478.06,3501.69,18256.583
2021-09-15 23:45:00,3501.65,3510.0,3486.98,3498.14,7819.4042
2021-09-16 00:00:00,3498.07,3528.67,3495.45,3521.57,12674.7956
2021-09-16 00:15:00,3521.56,3532.58,3512.38,3513.83,7206.4093
2021-09-16 00:30:00,3513.82,3522.86,3512.38,3519.87,5593.8311
2021-09-16 00:45:00,3519.86,3526.66,3508.63,3509.52,5656.2301
2021-09-16 01:00:00,3509.52,3523.39,3505.77,3519.21,4205.778
2021-09-16 01:15:00,3519.35,3538.22,3515.35,3528.38,4835.2937
2021-09-16 01:30:00,3528.39,3546.76,3525.92,3535.0,7278.3707
2021-09-16 01:45:00,3535.0,3555.0,3531.76,3539.63,8657.4898
2021-09-16 02:00:00,3539.54,3549.21,3525.86,3536.0,5549.1603
2021-09-16 02:15:00,3535.99,3546.16,3532.56,3538.19,3678.9161
2021-09-16 02:30:00,3538.19,3547.77,3530.58,3538.13,2567.2363
2021-09-16 02:45:00,3538.13,3545.68,3534.27,3540.5,3415.5146
2021-09-16 03:00:00,3540.49,3547.96,3532.34,3533.91,2834.5803
2021-09-16 03:15:00,3534.4,3534.54,3519.16,3530.05,3580.1984
2021-09-16 03:30:00,3530.05,3538.0,3527.77,3537.98,1990.9468
2021-09-16 03:45:00,3537.99,3539.68,3531.76,3534.46,1963.6007
2021-09-16 04:00:00,3534.47,3574.94,3534.47,3558.17,12843.642
2021-09-16 04:15:00,3558.17,3569.3,3547.0,3551.83,3203.1261
2021-09-16 04:30:00,3552.25,3563.12,3543.39,3562.09,3937.0422
2021-09-16 04:45:00,3562.08,3564.61,3546.13,3555.0,3123.3869
2021-09-16 05:00:00,3554.44,3572.85,3553.55,3556.73,4264.7529
2021-09-16 05:15:00,3556.72,3577.95,3556.24,3570.16,4012.5392
2021-09-16 05:30:00,3570.16,3572.0,3554.48,3558.1,2526.4398
2021-09-16 05:45:00,3558.11,3568.82,3556.66,3562.79,2461.9941
2021-09-16 06:00:00,3562.8,3568.28,3555.35,3558.87,2423.707
2021-09-16 06:15:00,3558.87,3584.44,3555.01,3565.66,4373.307
2021-09-16 06:30:00,3565.52,3588.0,3565.52,3586.74,3020.78
2021-09-16 06:45:00,3586.74,3596.32,3580.27,3593.74,3874.7876
2021-09-16 07:00:00,3593.75,3597.91,3583.04,3593.71,3584.7815
2021-09-16 07:15:00,3593.71,3599.6,3576.31,3579.48,5160.6213
2021-09-16 07:30:00,3579.49,3589.97,3575.97,3576.94,4742.2765
2021-09-16 07:45:00,3576.95,3616.16,3576.95,3613.55,7319.1402
2021-09-16 08:00:00,3613.55,3621.02,3595.32,3609.27,8177.234
2021-09-16 08:15:00,3609.27,3609.27,3582.77,3600.0,4677.5654
2021-09-16 08:30:00,3600.01,3601.57,3585.21,3590.09,3963.0963
2021-09-16 08:45:00,3590.09,3594.43,3576.87,3580.59,4275.2056
2021-09-16 09:00:00,3580.49,3605.71,3577.53,3605.49,4043.9839
2021-09-16 09:15:00,3605.49,3606.09,3592.85,3595.73,3241.5936
2021-09-16 09:30:00,3595.34,3595.34,3585.13,3585.13,3426.139
2021-09-16 09:45:00,3585.13,3595.82,3584.57,3591.22,2171.0051
2021-09-16 10:00:00,3591.22,3607.45,3585.0,3601.06,4225.5077
2021-09-16 10:15:00,3600.83,3600.83,3590.61,3592.33,2246.6911
2021-09-16 10:30:00,3592.33,3592.34,3578.02,3584.18,3403.0043
2021-09-16 10:45:00,3584.36,3589.93,3582.1,3584.34,2375.3119
2021-09-16 11:00:00,3584.34,3586.5,3573.52,3574.7,2884.1202
2021-09-16 11:15:00,3574.7,3575.26,3524.76,3536.47,16653.1868
2021-09-16 11:30:00,3536.47,3552.76,3533.89,3539.11,7856.8947
2021-09-16 11:45:00,3539.43,3550.51,3536.47,3542.91,2660.4035
2021-09-16 12:00:00,3542.92,3608.0,3538.6,3598.34,11687.989
2021-09-16 12:15:00,3598.27,3676.28,3591.57,3661.0,22900.9192
2021-09-16 12:30:00,3661.0,3672.01,3654.04,3662.77,11833.2369
2021-09-16 12:45:00,3662.55,3674.6,3643.29,3650.6,8122.2933
2021-09-16 13:00:00,3650.59,3655.65,3635.21,3646.47,3964.5068
2021-09-16 13:15:00,3646.51,3659.1,3641.81,3657.61,3417.0225
2021-09-16 13:30:00,3657.83,3658.12,3636.83,3640.01,3875.4354
2021-09-16 13:45:00,3640.01,3642.42,3626.21,3629.99,3272.4421
2021-09-16 14:00:00,3630.0,3643.08,3629.39,3634.21,3709.4779
2021-09-16 14:15:00,3634.2,3646.24,3630.53,3641.44,2472.8916
2021-09-16 14:30:00,3641.44,3647.62,3634.01,3639.05,2432.4896
2021-09-16 14:45:00,3639.58,3640.3,3626.35,3631.99,2944.1271
2021-09-16 15:00:00,3631.99,3647.47,3628.93,3636.39,3434.6621
2021-09-16 15:15:00,3636.55,3637.29,3628.3,3629.93,2349.7739
2021-09-16 15:30:00,3629.93,3638.0,3626.12,3632.27,2312.6127
2021-09-16 15:45:00,3632.28,3640.66,3630.24,3634.08,2182.0313
2021-09-16 16:00:00,3634.09,3637.0,3616.18,3622.39,4389.1487
2021-09-16 16:15:00,3622.39,3622.73,3597.38,3602.7,6390.6807
2021-09-16 16:30:00,3602.7,3620.83,3602.3,3619.69,3892.3409
2021-09-16 16:45:00,3619.69,3634.68,3615.56,3626.47,2967.9766
2021-09-16 17:00:00,3626.12,3626.43,3613.6,3620.0,3672.9942
2021-09-16 17:15:00,3620.01,3632.27,3609.25,3628.12,3053.6696
2021-09-16 17:30:00,3628.12,3633.97,3620.0,3624.97,2939.1011
2021-09-16 17:45:00,3624.97,3625.06,3605.66,3609.98,3024.6641
2021-09-16 18:00:00,3609.97,3616.67,3606.2,3610.39,2625.5354
2021-09-16 18:15:00,3610.38,3610.38,3580.87,3587.21,6082.7053
2021-09-16 18:30:00,3587.21,3598.29,3568.0,3596.65,7906.2876
2021-09-16 18:45:00,3596.63,3613.24,3592.51,3593.88,3160.327
2021-09-16 19:00:00,3593.88,3604.91,3585.44,3602.04,2527.5362
2021-09-16 19:15:00,3602.04,3625.58,3600.0,3625.32,4042.1169
2021-09-16 19:30:00,3625.33,3626.75,3615.5,3620.33,3000.0687
2021-09-16 19:45:00,3620.34,3622.98,3612.65,3619.29,2468.1844
2021-09-16 20:00:00,3619.29,3644.48,3596.64,3610.31,9176.0368
2021-09-16 20:15:00,3610.31,3633.7,3605.61,3614.05,4373.2339
2021-09-16 20:30:00,3614.05,3639.04,3610.18,3636.99,4101.9557
2021-09-16 20:45:00,3636.99,3637.77,3625.45,3628.94,3523.5214
2021-09-16 21:00:00,3628.64,3642.87,3622.62,3632.47,3008.9175
2021-09-16 21:15:00,3632.18,3635.0,3625.0,3630.85,3110.0322
2021-09-16 21:30:00,3630.89,3631.41,3588.82,3592.99,5517.7372
2021-09-16 21:45:00,3592.39,3605.0,3555.11,3559.2,13277.131
2021-09-16 22:00:00,3559.44,3588.83,3540.96,3555.42,12305.7776
2021-09-16 22:15:00,3555.0,3571.58,3535.32,3569.12,13322.6337
2021-09-16 22:30:00,3568.82,3586.33,3565.94,3580.93,5493.8217
2021-09-16 22:45:00,3580.66,3587.84,3575.01,3576.97,4146.2818
2021-09-16 23:00:00,3576.57,3600.0,3557.13,3585.25,6337.3731
2021-09-16 23:15:00,3585.26,3632.71,3579.75,3624.13,10007.7978
2021-09-16 23:30:00,3624.05,3635.0,3603.13,3609.16,4668.8587
2021-09-16 23:45:00,3609.15,3621.99,3605.24,3618.2,3382.8153
2021-09-17 00:00:00,3618.09,3635.0,3613.46,3617.18,4969.6563
2021-09-17 00:15:00,3617.17,3619.84,3606.55,3610.41,3335.6453
2021-09-17 00:30:00,3610.43,3624.39,3608.49,3614.09,4099.0139
2021-09-17 00:45:00,3614.09,3619.9,3597.97,3601.75,3901.2639
2021-09-17 01:00:00,3601.75,3615.0,3591.61,3610.79,3619.0468
2021-09-17 01:15:00,3610.89,3611.79,3599.34,3599.54,1625.2877
2021-09-17 01:30:00,3599.53,3603.16,3568.42,3572.94,5776.5982
2021-09-17 01:45:00,3573.22,3580.85,3540.0,3546.73,8041.6722
2021-09-17 02:00:00,3546.72,3567.5,3541.62,3564.5,5319.3694
2021-09-17 02:15:00,3564.36,3573.44,3546.76,3558.88,4025.9805
2021-09-17 02:30:00,3558.67,3575.0,3558.0,3573.15,2524.0835
2021-09-17 02:45:00,3573.14,3582.44,3562.62,3582.43,2305.6517
2021-09-17 03:00:00,3582.44,3588.44,3571.32,3580.69,3034.1925
2021-09-17 03:15:00,3580.76,3584.22,3575.02,3578.22,2125.6897
2021-09-17 03:30:00,3578.23,3590.0,3576.38,3583.74,1891.2199
2021-09-17 03:45:00,3583.73,3591.81,3562.36,3562.9,2260.068
2021-09-17 04:00:00,3562.9,3581.77,3559.0,3569.24,7235.3923
2021-09-17 04:15:00,3569.24,3569.25,3530.0,3544.33,6072.4762
2021-09-17 04:30:00,3543.87,3555.0,3531.03,3536.05,4674.4315
2021-09-17 04:45:00,3536.06,3537.99,3481.14,3497.46,20600.4377
2021-09-17 05:00:00,3497.44,3522.13,3490.99,3512.13,6291.522
2021-09-17 05:15:00,3512.68,3538.44,3510.0,3537.61,4367.9329
2021-09-17 05:30:00,3537.62,3551.41,3535.2,3541.49,2402.9822
2021-09-17 05:45:00,3541.49,3561.69,3530.42,3558.47,2793.0058
2021-09-17 06:00:00,3558.5,3570.0,3548.74,3549.44,3326.6883
2021-09-17 06:15:00,3549.44,3553.24,3533.89,3535.33,2498.4866
2021-09-17 06:30:00,3535.33,3553.6,3534.37,3545.36,1991.3614
2021-09-17 06:45:00,3544.76,3556.66,3535.09,3553.49,2106.8384
2021-09-17 07:00:00,3553.49,3576.12,3544.08,3565.4,3771.785
2021-09-17 07:15:00,3565.39,3577.13,3563.45,3566.79,1906.7685
2021-09-17 07:30:00,3566.8,3574.31,3558.97,3562.1,2328.2056
2021-09-17 07:45:00,3562.11,3572.77,3560.12,3567.98,1672.6207
2021-09-17 08:00:00,3567.97,3581.56,3555.81,3579.97,3726.1672
2021-09-17 08:15:00,3579.64,3586.66,3563.15,3563.15,2367.435
2021-09-17 08:30:00,3563.15,3572.91,3552.5,3558.79,2415.8565
2021-09-17 08:45:00,3558.79,3564.4,3533.45,3534.19,4931.1184
2021-09-17 09:00:00,3534.19,3547.24,3527.26,3543.88,2535.1798
2021-09-17 09:15:00,3543.51,3572.09,3540.49,3566.15,4343.8573
2021-09-17 09:30:00,3565.88,3594.17,3565.7,3578.51,3691.0852
2021-09-17 09:45:00,3578.51,3588.59,3574.99,3588.59,1949.285
2021-09-17 10:00:00,3588.59,3593.7,3570.72,3573.11,2301.5568
2021-09-17 10:15:00,3573.11,3577.25,3560.95,3561.32,2485.9421
2021-09-17 10:30:00,3561.32,3569.77,3561.31,3561.85,1384.7547
2021-09-17 10:45:00,3561.85,3566.84,3554.17,3557.51,2020.7664
2021-09-17 11:00:00,3557.92,3562.59,3550.0,3557.96,1948.1579
2021-09-17 11:15:00,3557.96,3582.38,3555.72,3579.71,3141.7846
2021-09-17 11:30:00,3579.71,3579.85,3567.7,3571.28,2363.7501
2021-09-17 11:45:00,3571.28,3571.44,3556.88,3563.03,3192.5029
2021-09-17 12:00:00,3563.04,3569.89,3553.98,3556.83,3934.3143
2021-09-17 12:15:00,3556.83,3558.96,3541.87,3558.64,5477.4363
2021-09-17 12:30:00,3558.48,3574.19,3556.77,3565.19,4668.4359
2021-09-17 12:45:00,3565.19,3580.0,3557.73,3577.46,2825.8021
2021-09-17 13:00:00,3577.45,3585.0,3562.85,3564.59,3245.3976
2021-09-17 13:15:00,3564.59,3571.63,3548.02,3557.08,3319.4368
2021-09-17 13:30:00,3557.26,3562.34,3550.0,3553.1,3008.1906
2021-09-17 13:45:00,3553.11,3564.05,3550.0,3561.03,3811.6835
2021-09-17 14:00:00,3561.48,3565.5,3543.99,3549.82,2747.0722
2021-09-17 14:15:00,3549.82,3550.22,3540.07,3547.5,2127.0893
2021-09-17 14:30:00,3547.49,3552.8,3537.44,3543.67,2710.7693
2021-09-17 14:45:00,3543.94,3571.0,3543.32,3565.62,2858.3101
2021-09-17 15:00:00,3565.01,3575.85,3555.55,3559.82,3107.6003
2021-09-17 15:15:00,3559.81,3561.0,3542.12,3547.72,3501.7266
2021-09-17 15:30:00,3547.72,3553.0,3534.86,3537.14,3661.4131
2021-09-17 15:45:00,3537.3,3541.0,3513.27,3520.13,5102.2649
2021-09-17 16:00:00,3520.35,3531.31,3509.16,3531.31,6780.6137
2021-09-17 16:15:00,3531.32,3532.29,3525.2,3530.51,2226.8592
2021-09-17 16:30:00,3530.5,3533.43,3514.99,3516.49,2479.9746
2021-09-17 16:45:00,3516.49,3537.3,3516.48,3530.95,2336.1893
2021-09-17 17:00:00,3530.95,3542.58,3510.13,3513.29,3325.8313
2021-09-17 17:15:00,3513.46,3527.93,3507.0,3526.88,2652.0755
2021-09-17 17:30:00,3526.88,3532.43,3504.01,3505.64,3610.2897
2021-09-17 17:45:00,3505.15,3517.74,3499.57,3506.3,4228.3062
2021-09-17 18:00:00,3506.3,3520.59,3493.01,3503.97,4759.9241
2021-09-17 18:15:00,3504.31,3512.37,3446.75,3472.29,17852.3374
2021-09-17 18:30:00,3472.29,3483.85,3440.0,3457.29,9153.8224
2021-09-17 18:45:00,3457.3,3472.44,3433.0,3460.57,8245.6514
2021-09-17 19:00:00,3460.57,3471.54,3448.09,3461.22,6363.0942
2021-09-17 19:15:00,3461.21,3481.47,3459.23,3467.67,5420.0943
2021-09-17 19:30:00,3467.67,3470.66,3443.82,3453.04,5442.6474
2021-09-17 19:45:00,3453.1,3453.39,3424.76,3449.03,6816.3618
2021-09-17 20:00:00,3449.03,3449.03,3404.0,3424.91,11526.6069
2021-09-17 20:15:00,3424.5,3447.21,3418.16,3445.09,8085.962
2021-09-17 20:30:00,3445.02,3454.67,3432.45,3448.57,3793.7819
2021-09-17 20:45:00,3448.57,3456.21,3436.15,3455.05,2817.3297
2021-09-17 21:00:00,3455.52,3458.0,3440.0,3449.41,3117.623
2021-09-17 21:15:00,3449.36,3456.94,3426.31,3440.38,4149.8167
2021-09-17 21:30:00,3440.65,3460.0,3436.39,3454.97,5101.8405
2021-09-17 21:45:00,3455.35,3469.6,3447.72,3450.09,4434.8025
2021-09-17 22:00:00,3449.61,3473.93,3446.48,3471.24,3945.0794
2021-09-17 22:15:00,3471.25,3479.87,3466.16,3473.55,4363.8696
2021-09-17 22:30:00,3473.55,3475.0,3456.76,3461.4,3567.1432
2021-09-17 22:45:00,3461.4,3478.0,3453.0,3475.45,3106.756
2021-09-17 23:00:00,3475.58,3477.7,3461.5,3470.05,3349.43
2021-09-17 23:15:00,3470.06,3474.11,3465.01,3467.1,2139.0284
2021-09-17 23:30:00,3467.1,3469.92,3443.1,3453.65,5054.6324
2021-09-17 23:45:00,3453.66,3457.13,3443.29,3450.78,3087.6015
2021-09-18 00:00:00,3451.0,3451.86,3424.07,3444.98,9950.7581
2021-09-18 00:15:00,3444.99,3464.68,3444.98,3459.0,3087.1409
2021-09-18 00:30:00,3458.99,3470.61,3457.02,3463.56,2442.0274
2021-09-18 00:45:00,3463.55,3465.03,3450.0,3457.63,1998.7289
2021-09-18 01:00:00,3457.67,3465.75,3449.1,3452.55,2724.8952
2021-09-18 01:15:00,3452.55,3454.65,3438.45,3439.26,2272.12
2021-09-18 01:30:00,3439.25,3448.0,3439.25,3442.79,1642.6033
2021-09-18 01:45:00,3442.79,3443.53,3411.31,3411.77,5098.0614
2021-09-18 02:00:00,3411.76,3413.79,3369.02,3374.72,17700.3108
2021-09-18 02:15:00,3374.9,3383.32,3360.06,3374.33,11681.4517
2021-09-18 02:30:00,3374.32,3380.0,3365.4,3370.19,3598.7965
2021-09-18 02:45:00,3370.4,3398.85,3370.28,3398.43,6649.9861
2021-09-18 03:00:00,3398.44,3402.98,3380.0,3388.69,4706.0845
2021-09-18 03:15:00,3388.6,3408.22,3385.16,3407.43,3851.2814
2021-09-18 03:30:00,3407.44,3409.0,3402.05,3408.96,1711.6939
2021-09-18 03:45:00,3408.85,3426.14,3404.05,3424.05,3215.464
2021-09-18 04:00:00,3423.94,3427.23,3400.0,3400.01,6520.7787
2021-09-18 04:15:00,3400.01,3407.13,3381.0,3384.0,3292.8103
2021-09-18 04:30:00,3383.99,3398.08,3373.04,3397.54,2230.8477
2021-09-18 04:45:00,3397.26,3397.54,3375.91,3376.05,2550.859
2021-09-18 05:00:00,3376.06,3383.69,3350.07,3370.83,7823.1732
2021-09-18 05:15:00,3370.61,3370.61,3356.91,3367.05,3355.5363
2021-09-18 05:30:00,3367.06,3379.43,3366.69,3374.42,1379.9139
2021-09-18 05:45:00,3374.4,3408.77,3374.22,3407.49,2505.5489
2021-09-18 06:00:00,3407.38,3418.94,3395.04,3403.13,5335.1215
2021-09-18 06:15:00,3403.14,3412.85,3396.96,3408.64,1948.1937
2021-09-18 06:30:00,3408.31,3413.99,3400.49,3402.29,2281.67
2021-09-18 06:45:00,3402.47,3404.19,3367.28,3373.67,3899.1848
2021-09-18 07:00:00,3373.68,3399.62,3366.14,3398.4,2616.7857
2021-09-18 07:15:00,3398.41,3415.42,3381.17,3381.86,2978.1649
2021-09-18 07:30:00,3381.86,3403.43,3380.51,3401.0,1826.5008
2021-09-18 07:45:00,3401.0,3407.88,3390.31,3399.81,1770.358
2021-09-18 08:00:00,3399.89,3404.1,3371.21,3397.82,6971.9629
2021-09-18 08:15:00,3397.9,3398.37,3376.93,3380.33,2433.4095
2021-09-18 08:30:00,3380.32,3387.18,3371.52,3374.11,2033.6935
2021-09-18 08:45:00,3374.5,3409.0,3368.88,3408.68,4309.6012
2021-09-18 09:00:00,3408.68,3424.41,3394.99,3418.92,4469.4136
2021-09-18 09:15:00,3418.84,3423.23,3402.62,3412.56,2335.1571
2021-09-18 09:30:00,3412.54,3420.89,3410.02,3413.0,2128.4289
2021-09-18 09:45:00,3413.01,3418.58,3408.22,3409.62,1828.6412
2021-09-18 10:00:00,3409.63,3418.58,3406.62,3418.02,1380.9278
2021-09-18 10:15:00,3418.02,3437.18,3414.35,3427.72,4035.1356
2021-09-18 10:30:00,3427.67,3429.21,3417.51,3424.01,2213.0335
2021-09-18 10:45:00,3424.0,3424.0,3415.52,3419.03,1433.3176
2021-09-18 11:00:00,3419.03,3428.69,3417.42,3428.42,2867.9853
2021-09-18 11:15:00,3428.42,3445.43,3428.18,3443.89,3328.8057
2021-09-18 11:30:00,3443.8,3449.5,3436.0,3436.93,2609.6855
2021-09-18 11:45:00,3437.16,3453.61,3436.61,3451.42,2504.7603
2021-09-18 12:00:00,3451.36,3470.0,3447.34,3462.46,6670.9452
2021-09-18 12:15:00,3462.45,3476.0,3462.45,3469.34,4307.8645
2021-09-18 12:30:00,3469.34,3493.88,3469.32,3480.86,6912.1242
2021-09-18 12:45:00,3480.86,3483.9,3471.87,3480.92,3260.4009
2021-09-18 13:00:00,3480.92,3484.37,3470.47,3474.71,2400.896
2021-09-18 13:15:00,3474.71,3489.98,3474.7,3485.71,2739.7552
2021-09-18 13:30:00,3485.72,3493.86,3480.28,3483.99,2563.0699
2021-09-18 13:45:00,3483.99,3518.43,3481.93,3511.27,9821.6748
2021-09-18 14:00:00,3511.58,3524.0,3498.86,3501.54,5816.39
2021-09-18 14:15:00,3501.54,3501.54,3490.59,3491.16,3912.9003
2021-09-18 14:30:00,3491.15,3501.75,3486.05,3501.53,3432.4237
2021-09-18 14:45:00,3501.52,3505.61,3490.12,3495.89,2832.7195
2021-09-18 15:00:00,3495.89,3503.03,3495.0,3500.51,1919.5329
2021-09-18 15:15:00,3500.51,3514.13,3497.7,3505.06,3119.6535
2021-09-18 15:30:00,3505.12,3512.15,3495.35,3495.68,2627.7757
2021-09-18 15:45:00,3495.67,3503.28,3491.0,3503.01,3109.2286
2021-09-18 16:00:00,3503.22,3524.0,3502.77,3517.35,6000.5616
2021-09-18 16:15:00,3517.36,3529.0,3512.07,3517.27,2878.6742
2021-09-18 16:30:00,3517.28,3521.62,3510.72,3513.91,2400.0573
2021-09-18 16:45:00,3513.9,3515.87,3508.19,3513.79,1778.7242
2021-09-18 17:00:00,3513.78,3520.16,3511.34,3517.33,2201.3219
2021-09-18 17:15:00,3517.34,3532.44,3511.11,3513.97,3212.7928
2021-09-18 17:30:00,3513.93,3517.64,3501.58,3505.36,3038.8586
2021-09-18 17:45:00,3505.25,3522.78,3505.25,3517.51,1931.33
2021-09-18 18:00:00,3517.51,3525.0,3510.0,3521.0,2229.5343
2021-09-18 18:15:00,3521.0,3533.0,3517.89,3528.43,2630.4403
2021-09-18 18:30:00,3528.42,3541.96,3525.29,3526.97,4114.9016
2021-09-18 18:45:00,3526.97,3529.17,3521.62,3523.23,1930.0032
2021-09-18 19:00:00,3523.24,3536.41,3521.47,3523.46,2386.9684
2021-09-18 19:15:00,3523.46,3527.27,3518.49,3522.18,2933.4257
2021-09-18 19:30:00,3522.19,3525.93,3514.86,3515.9,2030.1507
2021-09-18 19:45:00,3515.9,3517.79,3489.71,3496.5,4517.0432
2021-09-18 20:00:00,3496.51,3517.38,3483.54,3509.71,7213.2662
2021-09-18 20:15:00,3509.7,3516.58,3498.29,3498.84,2078.7453
2021-09-18 20:30:00,3498.56,3518.23,3489.0,3492.1,5914.227
2021-09-18 20:45:00,3492.09,3500.0,3486.28,3488.48,2103.9066
2021-09-18 21:00:00,3488.25,3503.92,3488.0,3498.0,2382.3131
2021-09-18 21:15:00,3497.99,3507.0,3496.82,3502.19,1582.4371
2021-09-18 21:30:00,3502.21,3502.22,3485.0,3488.15,1848.8993
2021-09-18 21:45:00,3488.02,3488.02,3464.44,3481.5,7161.7795
2021-09-18 22:00:00,3481.33,3492.13,3470.35,3477.62,2760.7507
2021-09-18 22:15:00,3477.46,3487.62,3476.51,3485.54,2276.7516
2021-09-18 22:30:00,3485.55,3486.88,3472.48,3474.54,3610.8741
2021-09-18 22:45:00,3474.55,3483.74,3474.28,3481.2,1551.2713
2021-09-18 23:00:00,3481.0,3485.97,3472.01,3475.58,2377.6922
2021-09-18 23:15:00,3475.47,3485.0,3473.06,3477.0,1298.033
2021-09-18 23:30:00,3476.99,3486.88,3465.97,3471.0,2668.2557
2021-09-18 23:45:00,3471.45,3477.42,3463.86,3474.61,2600.8582
2021-09-19 00:00:00,3474.62,3489.99,3466.4,3471.79,4160.4508
2021-09-19 00:15:00,3471.79,3473.63,3459.6,3464.59,2270.932
2021-09-19 00:30:00,3464.59,3464.99,3446.65,3457.32,4385.169
2021-09-19 00:45:00,3457.25,3462.3,3436.0,3442.59,3972.4129
2021-09-19 01:00:00,3442.58,3446.42,3428.57,3428.58,3912.3839
2021-09-19 01:15:00,3428.57,3451.9,3427.99,3449.0,4650.8278
2021-09-19 01:30:00,3448.99,3460.8,3446.61,3459.0,2650.3827
2021-09-19 01:45:00,3459.0,3460.98,3450.1,3454.78,1863.496
2021-09-19 02:00:00,3454.79,3454.79,3431.52,3437.27,2378.5136
2021-09-19 02:15:00,3437.34,3455.96,3435.41,3453.11,1602.3319
2021-09-19 02:30:00,3453.11,3456.26,3447.95,3451.02,1537.9927
2021-09-19 02:45:00,3451.02,3451.34,3441.0,3449.72,1550.7859
2021-09-19 03:00:00,3449.72,3449.72,3431.81,3439.62,2911.5594
2021-09-19 03:15:00,3439.62,3439.63,3423.28,3429.21,3803.1824
2021-09-19 03:30:00,3429.21,3432.13,3420.06,3431.68,2741.1602
2021-09-19 03:45:00,3431.69,3445.71,3426.38,3445.12,2432.6645
2021-09-19 04:00:00,3445.11,3448.5,3381.61,3396.49,17330.4217
2021-09-19 04:15:00,3396.49,3398.91,3381.28,3383.71,4885.9628
2021-09-19 04:30:00,3383.7,3394.95,3377.0,3392.38,4057.6271
2021-09-19 04:45:00,3392.39,3403.88,3392.39,3396.33,2396.8301
2021-09-19 05:00:00,3396.04,3406.86,3385.78,3405.84,2549.3258
2021-09-19 05:15:00,3405.83,3407.62,3391.74,3399.9,3847.4316
2021-09-19 05:30:00,3399.88,3403.21,3395.1,3398.41,1470.4651
2021-09-19 05:45:00,3398.44,3402.0,3388.24,3388.27,1618.984
2021-09-19 06:00:00,3388.26,3418.42,3383.17,3413.63,2550.0154
2021-09-19 06:15:00,3413.82,3421.6,3404.1,3421.12,2017.8827
2021-09-19 06:30:00,3421.13,3421.13,3403.02,3409.32,1381.9619
2021-09-19 06:45:00,3409.16,3420.5,3400.0,3418.33,2498.1795
2021-09-19 07:00:00,3418.32,3431.2,3404.61,3426.74,3695.6545
2021-09-19 07:15:00,3426.75,3439.71,3413.83,3425.33,4298.6263
